n_a,n_b,mean_a,mean_b,u_stat,p_value,p_status,delta,ci_lo,ci_hi,ci_excludes_zero,magnitude_pass,g_status,hypothesis_aligned,sign_status,verdict,gate_label
625,1550,0.37486481424349805,0.10871648640267392,578167.5,1.4779407588689581e-12,PASS,0.2661483278408241,0.15901963341756092,0.37961888160740886,True,True,PASS,True,PASS,PASS,G1_EVENT_NEAR_vs_BASELINE_pct
925,1550,-0.07111346484112607,0.10871648640267392,623082.5,4.9495709071709325e-08,PASS,-0.1798299512438,-0.27342738930002697,-0.0842850181332795,True,True,PASS,True,PASS,PASS,G2_NON_EVENT_NEAR_vs_BASELINE_pct_label_sanity
528,1535,0.43705131434413175,0.07656783936933863,511765.0,1.8428764581736493e-19,PASS,0.3604834749747931,0.2644683458436403,0.45284126069690445,True,True,PASS,True,PASS,PASS,G6_EVENT_NEAR_vs_BASELINE_atr_audit
