n_a,n_b,mean_a,mean_b,u_stat,p_value,p_status,delta,ci_lo,ci_hi,ci_excludes_zero,magnitude_pass,g_status,hypothesis_aligned,sign_status,verdict,gate_label
623,1541,0.3717188021802464,0.10291016579616633,573537.5,1.1981147273918908e-12,PASS,0.26880863638408004,0.1639279302889008,0.37564825640625277,True,True,PASS,True,PASS,PASS,G1_EVENT_NEAR_vs_BASELINE_pct
918,1541,-0.07951661031198393,0.10291016579616633,613803.0,3.987311979149554e-08,PASS,-0.18242677610815025,-0.2804148697881957,-0.08999230304074066,True,True,PASS,True,PASS,PASS,G2_NON_EVENT_NEAR_vs_BASELINE_pct_label_sanity
526,1529,0.4351677411989835,0.07001308827601914,508712.0,1.087681329270093e-19,PASS,0.36515465292296434,0.2638049555713,0.4637400265744757,True,True,PASS,True,PASS,PASS,G6_EVENT_NEAR_vs_BASELINE_atr_audit
