n_a,n_b,mean_a,mean_b,u_stat,p_value,p_status,delta,ci_lo,ci_hi,ci_excludes_zero,magnitude_pass,g_status,hypothesis_aligned,sign_status,verdict,gate_label
635,1555,0.368820111533309,0.11635941995542923,582878.0,3.122614566302748e-11,PASS,0.25246069157787976,0.14918356526049315,0.3649307221937181,True,True,PASS,True,PASS,PASS,G1_EVENT_NEAR_vs_BASELINE_pct
920,1555,-0.0578933399923465,0.11635941995542923,626134.5,2.105192091141176e-07,PASS,-0.17425275994777573,-0.26589090482539973,-0.08322204738560217,True,True,PASS,True,PASS,PASS,G2_NON_EVENT_NEAR_vs_BASELINE_pct_label_sanity
531,1541,0.4375771725635458,0.0832792172778612,513623.5,1.5178713359239951e-18,PASS,0.3542979552856846,0.2620767517785289,0.4460868386646147,True,True,PASS,True,PASS,PASS,G6_EVENT_NEAR_vs_BASELINE_atr_audit
