scope,n,n_with_outcome,mean_realized_R_10d,median_realized_R_10d,std_realized_R_10d,win_rate,profit_factor
trigger,283,283,0.32090055233318987,0.2031694433157244,1.0085666459337397,0.607773851590106,2.560077051060947
retest_bounce,185,185,0.06312118922937374,0.0691132766604464,1.0496543463190124,0.5297297297297298,1.2276097269158626
all,468,468,0.21900059042249337,0.15870250534586405,1.0327246832867902,0.5769230769230769,1.9358627850898502
