n_a,n_b,mean_a,mean_b,u_stat,p_value,p_status,delta,ci_lo,ci_hi,ci_excludes_zero,magnitude_pass,g_status,hypothesis_aligned,sign_status,verdict,gate_label
661,1648,0.3300970867623895,0.07765790822412015,649681.0,4.1040268793875776e-13,PASS,0.25243917853826936,0.14485195924117958,0.3637734644621177,True,True,PASS,True,PASS,PASS,G1_EVENT_NEAR_vs_BASELINE_pct
987,1648,-0.09140216980404199,0.07765790822412015,708271.0,2.7651021765672264e-08,PASS,-0.16906007802816214,-0.2569542657681955,-0.07825079377215904,True,True,PASS,True,PASS,PASS,G2_NON_EVENT_NEAR_vs_BASELINE_pct_label_sanity
548,1631,0.3987414119891708,0.038551042539349774,565663.0,1.1562348144875906e-20,PASS,0.360190369449821,0.2701410212670852,0.45200367419993664,True,True,PASS,True,PASS,PASS,G6_EVENT_NEAR_vs_BASELINE_atr_audit
