n_a,n_b,mean_a,mean_b,u_stat,p_value,p_status,delta,ci_lo,ci_hi,ci_excludes_zero,magnitude_pass,g_status,hypothesis_aligned,sign_status,verdict,gate_label
654,1626,0.35087582516725335,0.09055878140895728,633589.0,7.704655396638277e-13,PASS,0.26031704375829606,0.16428045823499526,0.3682033481094126,True,True,PASS,True,PASS,PASS,G1_EVENT_NEAR_vs_BASELINE_pct
972,1626,-0.08459280976174809,0.09055878140895728,688349.0,3.6511275220380516e-08,PASS,-0.17515159117070536,-0.26067178548743114,-0.08368589458604858,True,True,PASS,True,PASS,PASS,G2_NON_EVENT_NEAR_vs_BASELINE_pct_label_sanity
546,1611,0.4092263785261261,0.05526860685105993,555116.0,4.7974186567204447e-20,PASS,0.35395777167506615,0.2652480678314214,0.44447829379915405,True,True,PASS,True,PASS,PASS,G6_EVENT_NEAR_vs_BASELINE_atr_audit
