n_a,n_b,mean_a,mean_b,u_stat,p_value,p_status,delta,ci_lo,ci_hi,ci_excludes_zero,magnitude_pass,g_status,hypothesis_aligned,sign_status,verdict,gate_label
630,1542,0.3681475895077999,0.10816729314439348,576650.0,7.132859077891702e-12,PASS,0.2599802963634064,0.1616133255558547,0.36783755794138634,True,True,PASS,True,PASS,PASS,G1_EVENT_NEAR_vs_BASELINE_pct
912,1542,-0.0714243589487491,0.10816729314439348,612232.0,8.312194487612815e-08,PASS,-0.1795916520931426,-0.2727148152310252,-0.08496404253853541,True,True,PASS,True,PASS,PASS,G2_NON_EVENT_NEAR_vs_BASELINE_pct_label_sanity
530,1529,0.43511623230641694,0.07650196341106266,509915.5,6.718614371322398e-19,PASS,0.3586142688953543,0.2637178470959005,0.45351510269851003,True,True,PASS,True,PASS,PASS,G6_EVENT_NEAR_vs_BASELINE_atr_audit
