n_a,n_b,mean_a,mean_b,u_stat,p_value,p_status,delta,ci_lo,ci_hi,ci_excludes_zero,magnitude_pass,g_status,hypothesis_aligned,sign_status,verdict,gate_label
635,1552,0.3547481537830183,0.10482502526020947,581724.0,3.2098314879095935e-11,PASS,0.24992312852280885,0.15101530812497738,0.3533436733684007,True,True,PASS,True,PASS,PASS,G1_EVENT_NEAR_vs_BASELINE_pct
917,1552,-0.06824060899495264,0.10482502526020947,622628.0,2.0160901147006978e-07,PASS,-0.1730656342551621,-0.2603416038806072,-0.08307024778688048,True,True,PASS,True,PASS,PASS,G2_NON_EVENT_NEAR_vs_BASELINE_pct_label_sanity
534,1540,0.4162290867923118,0.07151847103755862,514564.0,4.334254239446405e-18,PASS,0.34471061575475315,0.2538866425197293,0.43708993514797834,True,True,PASS,True,PASS,PASS,G6_EVENT_NEAR_vs_BASELINE_atr_audit
