scope,n,n_with_outcome,mean_realized_R_10d,median_realized_R_10d,std_realized_R_10d,win_rate,profit_factor
trigger,263,263,0.3718737119771024,0.2228116710875331,1.051727191536658,0.6311787072243346,3.0891002293214185
retest_bounce,177,177,0.19108223406698027,0.1137294149758893,0.8310325167945224,0.559322033898305,2.011484902234595
all,440,440,0.2991462310905305,0.17790903590573154,0.9730564930925732,0.6022727272727273,2.640111780773392
