scope,n,n_with_outcome,mean_realized_R_10d,median_realized_R_10d,std_realized_R_10d,win_rate,profit_factor
trigger,281,281,0.3323822382904543,0.2031694433157244,0.9975318886722265,0.608540925266904,2.6912770787042786
retest_bounce,180,180,0.17246887713067183,0.1109621966441824,0.8041252834762684,0.55,1.865689659834904
all,461,461,0.26994318187231797,0.1706418460345164,0.9301080079867583,0.5856832971800434,2.3662370501995813
