scope,n,n_with_outcome,mean_realized_R_10d,median_realized_R_10d,std_realized_R_10d,win_rate,profit_factor
trigger,263,263,0.3696792603271381,0.2233985721917347,1.0546295950240605,0.6273764258555133,3.0665357381325262
retest_bounce,176,176,0.18730402932733375,0.10993221835780115,0.8457429828142535,0.5511363636363636,1.9644959919421678
all,439,439,0.2965629945960092,0.1706418460345164,0.9803497015922629,0.5968109339407744,2.6028133273032914
