scope,n,n_with_outcome,mean_realized_R_10d,median_realized_R_10d,std_realized_R_10d,win_rate,profit_factor
trigger,281,281,0.3321478499549485,0.2031694433157244,0.9976874762362914,0.608540925266904,2.6880711511080215
retest_bounce,181,181,0.14755628095477735,0.1062459755312302,0.772188907358827,0.5414364640883977,1.7346234693868599
all,462,462,0.259829507987349,0.1643263470022202,0.9204023879194202,0.5822510822510822,2.3098407760538264
